lc_width lc_decline phase_offset mag_offset initial_temp cooling_rate lc_length det_length used_length time_span num_sources has_sdss has_psst object_name_in ra_in dec_in object_class_in redshift_in acceptance_radius save_ztf download_ztf download_osc read_local query_tns save_lc read_existing clean_ignore dust_map phase_min phase_max n_walkers n_steps n_cores model late_phase default_err default_decline_g default_decline_r burn_in sigma_clip repeats use_median search_radius reimport_catalog save_catalog use_old Pcc_filter Pcc_filter_alternative neighbors recalculate_nature use_glade best_index max_separation_glade dimmest_glade max_pcc_glade max_distance_glade star_separation star_cut ra_deg dec_deg transient_source object_name ztf_name tns_name object_class redshift color_peak late_color late_color10 late_color20 late_color40 late_color60 first_to_peak_r first_to_peak_g peak_to_last_r peak_to_last_g bright_mjd first_mjd brightest_mag green_brightest red_brightest chi2 host_radius host_separation host_ra host_dec host_Pcc host_magnitude host_magnitude_g host_magnitude_r host_nature photoz photoz_err specz specz_err best_host force_detection save_params classifier plot_output do_observability closest closest_radius closest_separation closest_ra closest_dec closest_Pcc closest_magnitude closest_magnitude_g closest_magnitude_r closest_nature classify include_het pupil_fraction minimum_halflight match_radius_arcsec pcc_pcc_threshold pcc_distance_threshold n_sigma_limit delta_time input_separation input_size input_host_g_r normal_separation deltamag_green deltamag_red hostless redshift_use redshift_label absmag_r absmag_g P_late_AGN P_late_AGN_std P_rapid_slsn_AGN P_rapid_slsn_AGN_std P_rapid_tde_AGN P_rapid_tde_AGN_std P_late_SLSNI P_late_SLSNI_std P_rapid_slsn_SLSNI P_rapid_slsn_SLSNI_std P_rapid_tde_SLSNI P_rapid_tde_SLSNI_std P_late_SLSNII P_late_SLSNII_std P_rapid_slsn_SLSNII P_rapid_slsn_SLSNII_std P_rapid_tde_SLSNII P_rapid_tde_SLSNII_std P_late_SNII P_late_SNII_std P_rapid_slsn_SNII P_rapid_slsn_SNII_std P_rapid_tde_SNII P_rapid_tde_SNII_std P_late_SNIIb P_late_SNIIb_std P_rapid_slsn_SNIIb P_rapid_slsn_SNIIb_std P_rapid_tde_SNIIb P_rapid_tde_SNIIb_std P_late_SNIIn P_late_SNIIn_std P_rapid_slsn_SNIIn P_rapid_slsn_SNIIn_std P_rapid_tde_SNIIn P_rapid_tde_SNIIn_std P_late_SNIa P_late_SNIa_std P_rapid_slsn_SNIa P_rapid_slsn_SNIa_std P_rapid_tde_SNIa P_rapid_tde_SNIa_std P_late_SNIbc P_late_SNIbc_std P_rapid_slsn_SNIbc P_rapid_slsn_SNIbc_std P_rapid_tde_SNIbc P_rapid_tde_SNIbc_std P_late_Star P_late_Star_std P_rapid_slsn_Star P_rapid_slsn_Star_std P_rapid_tde_Star P_rapid_tde_Star_std P_late_TDE P_late_TDE_std P_rapid_slsn_TDE P_rapid_slsn_TDE_std P_rapid_tde_TDE P_rapid_tde_TDE_std MMT_observable Magellan_observable McDonald_observable
-0.033770370304878 0.39345069476240735 -3.1647825101541995 19.3543441559212 5623.993522469259 346.9225686441623 216 32 32 73.96763890003785 43 True True 2019eve 172.206932 15.672884 TDE 0.0813 3 True False False True False True True True SFD -200 90 50 70 1 full 40 0.1 0.55 0.37 0.75 2 4 True 1.0 False True True i r 20 False False """""" 60.0 16.0 0.01 1.0 1.0 0.1 172.206932 15.672884 TNS 2019eve """""" 2019eve TDE 0.0813 -0.07251286902681287 0.08431456371608448 -0.03510453040032502 0.003484728744606258 0.08431456371608448 0.17019786283967164 31.395510872380683 31.395510872380683 42.57212802765717 42.57212802765717 58612.17233800003 58605.23387729982 18.964668625172973 18.964668625172973 19.006109778253638 18.770017704974048 0.4172701402417085 0.3337068106138972 172.206839621389 15.6729101072037 0.00034952257180898005 19.332780361195802 20.19954091962576 19.648097355400324 0.285 """""" """""" """""" """""" 0 False True all True False 0 0.4172701402417085 0.3337068106138972 172.206839621389 15.6729101072037 0.00034952257180898005 19.332780361195802 20.19954091962576 19.648097355400324 0.285 True False 0.3 0.7 1.5 0.02 8 3 6.938460700213909 0.3337068106138972 0.4172701402417085 0.5514435642254369 0.7997380555929396 1.2348722944527886 0.6419875771466863 False 0.0813 Inputed -18.81944323283982 -18.860884385920485 17.37239818356661 1.3548471700525095 10.6 1.7435595774162693 11.16967418546366 2.755694841361369 2.823141138142081 1.814017758575876 5.204878048780488 2.321079975918613 6.2 2.039607805437114 14.531310178546388 1.480278024999197 11.385365853658536 3.8240417959727924 8.4 2.0591260281974 14.854339479504617 2.751661847607826 24.63821138211382 4.809880053592718 29.800877192982455 3.97147764148528 0.6514354066985646 0.46208528771473584 0.4 0.48989794855663565 0.4 0.48989794855663565 20.63826790476833 1.7485579837182785 8.2 2.315167380558045 11.6 2.059126028197401 9.98915075162192 1.4655198284430575 31.411544715447157 6.914159839962534 21.700877192982453 2.4809809019347266 1.7506205195152305 1.004568534045992 1.2 0.7483314773547883 2.3285714285714283 1.13533237064603 0.2039804502091264 0.4018910943749608 0.4 0.48989794855663565 0.4 0.48989794855663565 17.18535598742713 2.9042058642169417 6.56 2.2032702966272657 8.0 2.0 """""" """""" """"""
-0.06005475490698172 0.48270248559562723 -19.649931340979293 19.073103064084755 5580.254349722133 387.3491918099346 45 42 42 82.99038199987262 45 True True 2022dyt 150.0334731 26.4606773 TDE 0.072 3 True False False True False True True True SFD -200 90 50 70 1 full 40 0.1 0.55 0.37 0.75 2 4 True 1.0 False True True i r 20 False False """""" 60.0 16.0 0.01 1.0 1.0 0.1 150.0334731 26.4606773 TNS 2022dyt """""" 2022dyt TDE 0.072 -0.0076623489295073455 0.13941235581521738 0.02761285494907284 0.06387041059445409 0.13941235581521738 0.21912613029859784 27.5690457534084 27.5690457534084 55.42133624646422 55.42133624646422 59671.32596059982 59636.23516200017 18.92736894861529 18.932741269840392 18.92736894861529 2.52288252986274 2.0188996532466783 0.4836527182426887 150.0333233755905 26.46068640145285 0.0005883244090282291 16.044994435821174 16.991962144418956 16.398608196988107 0.99 """""" """""" """""" """""" 0 False True all True False 0 2.0188996532466783 0.4836527182426887 150.0333233755905 26.46068640145285 0.0005883244090282291 16.044994435821174 16.991962144418956 16.398608196988107 0.99 True False 0.3 0.7 1.5 0.02 8 3 35.090798599645495 0.4836527182426887 2.0188996532466783 0.5933539474308489 0.23956253470295377 -1.940779125421436 -2.528760751627182 False 0.072 Inputed -18.62994069083297 -18.624568369607868 33.7515121259493 4.662454825309612 10.4 2.33238075793812 5.9953917050691246 1.0954838864760543 0.0 0.0 0.2 0.4 1.0 0.6324555320336759 3.2346958062422657 0.5969164994723907 1.6 1.2 1.0 0.6324555320336759 3.330461989183052 0.7208673729970719 25.8 6.273754856543248 23.0 3.7416573867739413 0.4 0.48989794855663565 0.2 0.4000000000000001 0.6 0.7999999999999999 17.571343108840832 3.708129564514376 10.6 2.332380757938121 16.6 3.3823069050575523 5.125145883335153 0.7261180418074752 43.4 3.2619012860600183 20.6 3.6110940170535573 0.8381352533874372 0.4173620339040454 3.2 2.3151673805580457 3.4 2.244994432064365 8.412574608804828 3.3144463371258768 0.8 0.7483314773547883 2.2 1.469693845669907 27.336131224257144 3.1742459164743067 3.8 1.32664991614216 25.604608294930877 2.944727721039524 """""" """""" """"""
-0.019512940062035904 0.6660479869184784 -36.226263381949195 20.272583082545147 8448.337207748975 413.79355067541877 60 60 60 67.04528000000573 39 True True TDE2 350.95256249999994 -1.1362055555555555 TDE 0.2515 3 True False False True False True True True SFD -200 90 50 70 1 full 40 0.1 0.55 0.37 0.75 2 4 True 1.0 False True True i r 20 False False """""" 60.0 16.0 0.01 1.0 1.0 0.1 350.95256249999994 -1.1362055555555555 TNS TDE2 """""" TDE2 TDE 0.2515 -0.42362597687204584 -0.3336319745331693 -0.40207712730861545 -0.37990474514698747 -0.3336319745331693 -0.28469185571681876 -10.355843635486256 -10.355843635486256 77.40112363549198 77.40112363549198 54360.209265 54355.16572 19.452906079441085 19.668258085291576 20.021655334090223 5.956694206824331 0.7530609096225377 0.15094631430557864 350.952559657651 -1.136163722436355 0.0007878586980765157 19.030722890024187 20.6040789967227 19.471994046969414 0.99 """""" """""" """""" """""" 0 False True all True False 0 0.7530609096225377 0.15094631430557864 350.952559657651 -1.136163722436355 0.0007878586980765157 19.030722890024187 20.6040789967227 19.471994046969414 0.99 True False 0.3 0.7 1.5 0.02 8 3 5.043545000000449 0.15094631430557864 0.7530609096225377 1.1320849497532848 0.2004436990113304 0.9358209114311222 -0.5496612871208093 False 0.2515 Inputed -20.32105707119709 -20.674454319995736 1.2 1.4696938456699067 1.8 1.1661903789690604 0.2 0.4 0.0 0.0 1.8 1.6 0.2 0.4 0.0 0.0 2.2 1.16619037896906 0.0 0.0 0.6 0.48989794855663565 2.6 1.019803902718557 1.8 1.7204650534085255 0.0 0.0 1.4 0.4898979485566356 0.4 0.48989794855663565 0.0 0.0 0.0 0.0 0.0 0.0 2.0 1.4142135623730951 20.6 4.7159304490206395 17.0 1.5491933384829668 0.0 0.0 2.4 0.8 1.8 0.7483314773547883 0.6 0.7999999999999999 13.0 2.449489742783178 7.0 4.2895221179054435 95.6 2.4166091947189146 54.2 6.43117407632541 71.6 4.963869458396342 """""" """""" """"""
-0.02834045188731381 0.4909626941633441 -23.701176487445764 17.456023654186563 5109.177988535374 617.0779090505793 269 76 76 84.00699999999779 98 True False 2020nov 254.554042 2.117511 TDE 0.084 3 True False False True False True True True SFD -200 90 50 70 1 full 40 0.1 0.55 0.37 0.75 2 4 True 1.0 False True True i r 20 False False """""" 60.0 16.0 0.01 1.0 1.0 0.1 254.554042 2.117511 TNS 2020nov """""" 2020nov TDE 0.084 0.09882917750299214 0.19677479147980392 0.12269937169656941 0.1469769644337262 0.19677479147980392 0.24826412077976912 71.32229811865672 71.32229811865672 12.68470188134107 12.68470188134107 59094.165 59024.243 17.181908919104814 17.181908919104814 17.228290357720795 25481.039777220016 2.802406141604806 0.17133843570969676 254.55407588 2.11754445 0.001103103277984685 16.026993234062196 16.961979057979583 16.40418611917496 0.9099999999999999 """""" """""" """""" """""" 0 False True all True False 0 2.802406141604806 0.17133843570969676 254.55407588 2.11754445 0.001103103277984685 16.026993234062196 16.961979057979583 16.40418611917496 0.9099999999999999 True False 0.3 0.7 1.5 0.02 8 3 69.92199999999866 0.17133843570969676 2.802406141604806 0.5577929388046243 0.06113975885436052 -0.21992986112523027 -0.8241042385458357 False 0.084 Inputed -20.669479672360687 -20.715861110976668 21.83595958355722 3.7329000734688247 14.0 1.7888543819998317 12.202631578947368 2.3997864632612793 0.6 0.7999999999999999 0.6 0.48989794855663565 0.6 0.48989794855663565 52.92779703741693 5.618330824973532 0.2 0.4000000000000001 1.605263157894737 1.2105263157894735 1.4048138156125103 0.7966947072204219 34.0 4.604345773288535 24.42105263157895 4.221958165108038 0.0 0.0 1.0 0.8944271909999159 0.8 1.1661903789690602 8.624865689134296 3.008741461017793 18.6 2.4166091947189146 31.17105263157895 6.719271906869729 0.4010280592688219 0.48905979539129013 28.8 5.979966555090422 13.4 3.1368774282716245 0.8001675041876046 0.7483763183757576 2.4 1.9595917942265426 2.8 1.469693845669907 2.8080765790685214 1.7213703899294794 0.2 0.4000000000000001 4.0 0.8944271909999159 10.597291731754096 2.246005728799286 0.2 0.4000000000000001 9.0 1.673320053068151 """""" """""" """"""
-0.08066536850956504 0.29212509741839876 -13.333826560764116 19.10119704959255 5867.499358887986 383.83196985052564 143 29 29 89.83672450017184 44 True True 2019bhf 227.316564 16.23959 TDE 0.1206 3 True False False True False True True True SFD -200 90 50 70 1 full 40 0.1 0.55 0.37 0.75 2 4 True 1.0 False True True i r 20 False False """""" 60.0 16.0 0.01 1.0 1.0 0.1 227.316564 16.23959 TNS 2019bhf """""" 2019bhf TDE 0.1206 -0.09374418396463824 0.04463881919766166 -0.06059312962783281 -0.02649216992902126 0.04463881919766166 0.11980999653381375 22.81396962283625 22.81396962283625 67.02275487733559 67.02275487733559 58547.41657410003 58526.52406249987 18.616123756481223 18.616123756481223 18.732638472416518 6.94458023468077 1.3754677651768843 0.16222415572447357 227.31651764004198 16.23958296811755 0.0010654533942845434 17.851143033924103 18.966220712736845 18.236096971747877 1.0 """""" """""" """""" """""" 0 False True all True False 0 1.3754677651768843 0.16222415572447357 227.31651764004198 16.23958296811755 0.0010654533942845434 17.851143033924103 18.966220712736845 18.236096971747877 1.0 True False 0.3 0.7 1.5 0.02 8 3 20.892511600162834 0.16222415572447357 1.3754677651768843 0.7301237409889687 0.11794108144992525 0.35009695625562287 -0.49654150066864133 False 0.1206 Inputed -19.966892044345848 -20.083406760281143 11.25536957168934 1.6688774077750645 1.6 1.3564659966250538 6.4 2.4979991993593593 0.0 0.0 0.6 0.48989794855663565 0.6 0.48989794855663565 0.6080886058838705 0.3538092394056479 3.4 1.624807680927192 3.8 1.9390719429665317 1.9407883567637494 1.1247791323248495 0.8 0.9797958971132713 1.0 0.8944271909999159 0.00375 0.0075 0.0 0.0 0.0 0.0 3.7247779040508666 1.3429267401366711 0.6 0.7999999999999999 11.8 2.481934729198171 2.2670681929480176 1.4042069607392083 18.244818747968765 4.373494583759993 16.8 1.4696938456699067 0.40714285714285714 0.4842414644765226 0.6 0.48989794855663565 1.0 1.0954451150103321 0.8288746886169175 0.9582598203193646 0.2 0.4 1.2 0.9797958971132713 78.96413982290437 2.9344911680364243 73.95518125203124 5.392125728254399 57.4 3.9293765408777004 """""" """""" """"""
-0.06435872752445143 0.2987905294453405 -38.82074218467762 18.274470849247184 6450.802885851347 450.4508387207834 381 57 57 86.03023150004447 42 True True 2022wtn 350.849102 10.685503 TDE 0.0491 3 True False False True False True True True SFD -200 90 50 70 1 full 40 0.1 0.55 0.37 0.75 2 4 True 1.0 False True True i r 20 False False """""" 60.0 16.0 0.01 1.0 1.0 0.1 350.849102 10.685503 TNS 2022wtn """""" 2022wtn TDE 0.0491 -0.1468316702691581 -0.035273268546021086 -0.11995021714001197 -0.0924046823314697 -0.035273268546021086 0.02465984470915572 35.972983976688006 35.972983976688006 50.05724752335646 50.05724752335646 59906.194213000126 59850.17047449993 17.76149842956152 17.76149842956152 17.994303192995126 6.171516759273259 2.7938277790649773 8.59638758670471 350.84738918449955 10.6838091565845 0.0012033867021710165 14.553218145272732 16.264991209983826 14.950533057780266 0.8700000000000001 """""" """""" """""" """""" 2 True True all True False 0 3.0109335406700892 0.05457999963191128 350.849104351044 10.6854880159448 0.0008289307463330564 15.462969880661966 16.441320177598 15.866011113986968 0.9949999999999999 True False 0.3 0.7 1.5 0.02 8 3 56.02373850019649 8.59638758670471 2.7938277790649773 1.31445815220356 3.0769210797888555 -1.496507219577694 -3.04377013521486 False 0.0491 Inputed -18.72033160659188 -18.953136370025486 22.453843537414965 2.6820043859944733 1.6 1.2000000000000002 3.8 0.39999999999999997 3.8124031007751937 1.1791449399865241 4.2 2.4 2.200711743772242 1.327079807830854 5.60351918523564 2.797036010073189 2.4 0.4898979485566356 4.8 1.1661903789690604 14.23835540329623 2.3556503237145403 21.682352941176468 3.9886690723671383 18.209864518948617 2.4817112698689963 1.25 0.9746794344808963 0.4 0.48989794855663565 1.2 0.9797958971132713 16.2400192812083 4.7506985813927995 24.694117647058825 4.986819998999577 40.7887119935069 3.717905790624446 18.502092050209207 2.3269425988108834 32.82352941176471 3.276634276194216 24.200711743772242 4.5341254770091455 0.8031007751937984 0.4015952804811447 1.8 0.9797958971132712 0.0 0.0 0.0 0.0 0.2 0.4000000000000001 0.0 0.0 17.096666666666668 1.4980134994199632 10.2 2.6381811916545836 4.8 2.1354156504062622 """""" """""" """"""
-0.05130729392137687 0.44589674937077217 -38.28799514633606 18.703614635924943 6256.683982374207 502.5908269946967 376 58 58 86.92884260043502 67 True True 2020vdq 152.22267081 42.71672845 TDE 0.044 3 True False False True False True True True SFD -200 90 50 70 1 full 40 0.1 0.55 0.37 0.75 2 4 True 1.0 False True True i r 20 False False """""" 60.0 16.0 0.01 1.0 1.0 0.1 152.22267081 42.71672845 TNS 2020vdq """""" 2020vdq TDE 0.044 -0.12196650232922224 -0.02023469590578486 -0.09735430109331844 -0.07220074106438545 -0.02023469590578486 0.03400206358487878 -20.5365446235482 -20.5365446235482 107.46538722398321 107.46538722398321 59113.52553239977 59111.515856499784 18.560380027631748 19.101535061794458 18.560380027631748 2.2832487274986977 0.5471766268021657 0.04620667064818022 152.2226707980875 42.7167412851833 0.00020454493358168513 18.107043272621034 18.776265956295727 18.285734362298847 0.43 """""" """""" """""" """""" 0 False True all True False 0 0.5471766268021657 0.04620667064818022 152.2226707980875 42.7167412851833 0.00020454493358168513 18.107043272621034 18.776265956295727 18.285734362298847 0.43 True False 0.3 0.7 1.5 0.02 8 3 2.0096758999861777 0.04620667064818022 0.5471766268021657 0.49053159399688084 0.08444562209870572 -0.3252691054987302 -0.27464566533290125 False 0.044 Inputed -17.913477223834615 -17.372322189671905 49.79795647990757 5.203196127656076 26.188414293690677 4.354318573155751 22.39667772616678 4.588870671704596 0.2 0.4000000000000001 0.0 0.0 0.2 0.4000000000000001 0.4 0.48989794855663565 4.8 1.3266499161421603 6.4 1.3564659966250536 3.0099708774347347 2.10159807734414 14.403015075376885 2.940009260728676 22.6 1.7435595774162693 0.17718120805369128 0.35436241610738256 0.0 0.0 1.2 0.9797958971132713 1.4021688672104953 1.0213293199417177 1.2 0.7483314773547883 4.4 1.3564659966250536 8.60907669200031 2.961380583373656 35.80745951982133 3.2555533996354398 24.403322273833222 5.203881788374628 0.8 1.1661903789690604 2.0 1.4142135623730951 1.2 0.4 1.2 0.9797958971132713 0.8011111111111111 0.7471460101572029 0.2 0.4000000000000001 34.403645875393195 2.2422510096739456 14.8 3.4871191548325386 17.0 3.9496835316262997 """""" """""" """"""
-0.12264857862462147 0.2160571615753994 -34.967810693795236 16.78820744320431 6304.567202383124 528.5305871225223 71 56 56 87.40496889977658 69 True True 2023clx 175.039179 15.327375 TDE 0.01107 3 True False False True False True True True SFD -200 90 50 70 1 full 40 0.1 0.55 0.37 0.75 2 4 True 1.0 False True True i r 20 False False """""" 60.0 16.0 0.01 1.0 1.0 0.1 175.039179 15.327375 TNS 2023clx """""" 2023clx TDE 0.01107 -0.14334693201082516 -0.0486549927623976 -0.12040471117205342 -0.09698027160944633 -0.0486549927623976 0.0016889465549141391 -22.474132667249624 -22.474132667249624 109.8791015670262 109.8791015670262 60002.778263 60002.777288 15.701098655287657 17.057111330502263 16.89234065699354 14.673829710370311 7.322472284194133 0.26600121977647284 175.03914081162 15.327310944057551 0.001117536121202245 13.516864819897414 14.27435874357462 13.784981434856654 0.99 """""" """""" """""" """""" 0 True True all True False 0 7.322472284194133 0.26600121977647284 175.03914081162 15.327310944057551 0.001117536121202245 13.516864819897414 14.27435874357462 13.784981434856654 0.99 True False 0.3 0.7 1.5 0.02 8 3 0.0009750000026542693 0.26600121977647284 7.322472284194133 0.48937730871796603 0.03632669533630707 -2.782752586927643 -3.1073592221368855 False 0.01107 Inputed -16.567164365589015 -16.40239369208029 10.6 1.624807680927192 26.6 2.2449944320643636 14.4 2.4166091947189146 0.0 0.0 0.0 0.0 0.2 0.4 0.2 0.4000000000000001 1.2 1.4696938456699067 1.2 0.4 15.56952380952381 3.6920722815820253 25.40869565217391 3.709956969876671 27.91428571428571 4.191926156071833 1.2 0.9797958971132713 1.0 0.6324555320336759 5.0 2.6076809620810595 0.8 0.7483314773547883 2.2 1.16619037896906 3.2 1.9390719429665317 44.01380952380952 3.7833554795719704 30.382608695652173 2.848858093791849 32.28571428571429 0.8523676508672176 6.0166666666666675 2.5562559426717124 0.8 0.7483314773547883 2.2 1.9390719429665317 4.4 1.624807680927192 1.008695652173913 1.0955831586269107 1.2 1.4696938456699067 17.2 3.0594117081556704 11.4 2.5768197453450252 12.4 2.33238075793812 """""" """""" """"""
-0.08314933549135858 0.3210177713850138 -12.114013771619774 19.18048417681039 7244.561602174141 382.11096120759913 70 28 28 86.86458340007812 78 True False 2018lna 105.827704 23.029083 TDE 0.091 3 True False False True False True True True SFD -200 90 50 70 1 full 40 0.1 0.55 0.37 0.75 2 4 True 1.0 False True True i r 20 False False """""" 60.0 16.0 0.01 1.0 1.0 0.1 105.827704 23.029083 TNS 2018lna """""" 2018lna TDE 0.091 -0.33244161859946786 -0.2227703614026595 -0.3062446614187664 -0.27924629434807 -0.2227703614026595 -0.16286254393348187 26.505326846395015 26.505326846395015 60.3592565536831 60.3592565536831 58505.23859950015 58480.284537000116 18.503794214382268 18.503794214382268 18.736655222662925 3.1558160771447925 1.3991987849730674 0.1298512750531126 105.82772819 23.02911138 0.0029951891650408236 19.16940090203285 20.22257878100872 19.47448242917061 1.0 """""" """""" """""" """""" 0 False True all True False 0 1.3991987849730674 0.1298512750531126 105.82772819 23.02911138 0.0029951891650408236 19.16940090203285 20.22257878100872 19.47448242917061 1.0 True False 0.3 0.7 1.5 0.02 8 3 24.954062500037253 0.1298512750531126 1.3991987849730674 0.748096351838111 0.0928040221644504 1.7187845666264536 0.737827206507685 False 0.091 Inputed -19.338186109659688 -19.571047117940346 0.20581688287272043 0.39720396561905336 1.8 1.1661903789690602 1.4 0.4898979485566356 1.2 1.1661903789690602 4.8 2.4000000000000004 8.2 3.059411708155671 12.2 3.0594117081556713 7.4 1.7435595774162693 3.8 2.3151673805580453 1.4181818181818182 1.5043737886136441 0.6 0.7999999999999999 1.2 0.9797958971132713 0.0 0.0 0.6 0.7999999999999999 0.2 0.4 0.7818181818181819 0.7195039613603411 0.0 0.0 2.8 0.9797958971132712 7.600195694716243 0.4900578628679287 11.2 3.3105890714493698 9.2 3.187475490101846 2.6 1.4966629547095764 3.4 1.624807680927192 0.8 0.7483314773547883 5.8 2.7856776554368237 5.8 2.785677655436824 1.0 1.2649110640673518 68.19398742241103 3.310341125762994 64.4 4.029888335921977 71.4 4.963869458396343 """""" """""" """"""
-0.03118312177862384 0.6368644928384983 -37.37008082955049 21.01277987953907 8858.748545323006 539.6229324695391 74 74 74 80.28600000000006 38 True True TDE1 355.50585833333326 1.108138888888889 TDE 0.136 3 True False False True False True True True SFD -200 90 50 70 1 full 40 0.1 0.55 0.37 0.75 2 4 True 1.0 False True True i r 20 False False """""" 60.0 16.0 0.01 1.0 1.0 0.1 355.50585833333326 1.108138888888889 TNS TDE1 """""" TDE1 TDE 0.136 -0.4791947331449151 -0.41620971556120523 -0.4639680038117895 -0.44839913535728826 -0.41620971556120523 -0.38257554473323907 -7.89420706613312 -7.89420706613312 88.18020706613318 88.18020706613318 53988.96656 53973.96 19.841239950739354 20.242175697464976 20.75157336989969 8.724618799904517 0.41321662742999804 0.061978232311182706 355.5058469528025 1.108151808976515 0.00021181054562013912 18.887036474820377 20.268724828293323 19.28795209416628 0.41 """""" """""" """""" """""" 0 False True all True False 0 0.41321662742999804 0.061978232311182706 355.5058469528025 1.108151808976515 0.00021181054562013912 18.887036474820377 20.268724828293323 19.28795209416628 0.41 True False 0.3 0.7 1.5 0.02 8 3 15.006560000001627 0.061978232311182706 0.41321662742999804 0.9807727341270436 0.14998968627341183 0.026549130828346534 -1.4636212757334093 False 0.136 Inputed -18.215372752765315 -18.724770425200028 4.61113628834559 1.956082934601422 0.0 0.0 0.0 0.0 0.0 0.0 2.6 1.7435595774162693 0.8 0.4000000000000001 0.0 0.0 3.6 2.0591260281974004 1.2 1.16619037896906 2.0 1.0954451150103321 4.4 1.7435595774162698 2.8 1.32664991614216 0.0 0.0 0.8 0.4000000000000001 0.2 0.4 0.0 0.0 0.0 0.0 0.0 0.0 3.4002272727272724 1.9594294687421663 39.2 4.261455150532504 31.2 2.9257477676655586 0.0 0.0 1.6 1.019803902718557 1.0 0.8944271909999159 1.8 0.9797958971132712 6.6 2.1540659228538015 6.0 2.9664793948382653 88.18863643892713 3.300995522947142 41.2 3.1874754901018454 56.8 2.7856776554368228 """""" """""" """"""
-0.04853268476365907 0.5541508457459756 -13.339267305283444 16.530689469925804 7553.079146625976 279.20634695546204 404 195 195 88.15686647035182 49 True True 2018hyz 151.71202 1.692754 TDE 0.0457266 3 True False False True False True True True SFD -200 90 50 70 1 full 40 0.1 0.55 0.37 0.75 2 4 True 1.0 False True True i r 20 False False """""" 60.0 16.0 0.01 1.0 1.0 0.1 151.71202 1.692754 TNS 2018hyz """""" 2018hyz TDE 0.0457266 -0.35734014326179064 -0.2082734335410592 -0.3223410070271733 -0.2858621299056132 -0.2082734335410592 -0.12418589577166017 28.041942108765102 28.041942108765102 60.114924361586716 60.114924361586716 58434.69830416702 58405.480409999844 15.799145415054394 16.116546306887813 16.41042007848585 1914.6016280351873 1.295525833754804 0.25657300476466505 151.7119703030155 1.692805105945095 0.0003987126913608252 16.706474336152077 17.466955615274905 16.94447443073034 0.875 """""" """""" """""" """""" 0 False True all True False 0 1.295525833754804 0.25657300476466505 151.7119703030155 1.692805105945095 0.0003987126913608252 16.706474336152077 17.466955615274905 16.94447443073034 0.875 True False 0.3 0.7 1.5 0.02 8 3 29.217894167173654 0.25657300476466505 1.295525833754804 0.5224811845445636 0.198045456199853 1.3504093083870927 0.5340543522444925 False 0.0457266 Inputed -20.14791364415685 -20.441787415754888 0.6 0.7999999999999999 0.2 0.4000000000000001 0.2 0.4000000000000001 0.2 0.4000000000000001 4.2 1.32664991614216 2.0 1.0954451150103321 1.2029702970297032 0.751523629638685 6.2 1.469693845669907 1.0 1.0954451150103321 0.4 0.8 2.8 1.9390719429665317 3.2 0.9797958971132712 0.0 0.0 0.6 0.48989794855663565 0.4 0.48989794855663565 0.0 0.0 0.2 0.4 1.0 0.8944271909999159 0.0 0.0 33.2 4.445222154178573 24.0 3.0331501776206213 0.0 0.0 1.4 1.019803902718557 1.2 1.1661903789690602 0.0 0.0 7.6 1.0198039027185568 5.8 3.3704599092705436 97.5970297029703 1.3556028374985118 43.6 4.841487374764082 61.2 1.3266499161421599 """""" """""" """"""
-0.020453968817941866 0.7586287747372235 -29.649972763297907 19.114834088723814 8507.057780633324 381.56279883572665 205 38 38 86.91561339981854 55 True True 2018jbv 197.689794 8.567834 TDE 0.34 3 True False False True False True True True SFD -200 90 50 70 1 full 40 0.1 0.55 0.37 0.75 2 4 True 1.0 False True True i r 20 False False """""" 60.0 16.0 0.01 1.0 1.0 0.1 197.689794 8.567834 TNS 2018jbv """""" 2018jbv TDE 0.34 -0.4382174707829485 -0.34205813748707214 -0.41528054628744826 -0.3916205044317813 -0.34205813748707214 -0.28938311136512596 26.857285773459203 26.857285773459203 60.058327626359336 60.058327626359336 58480.54186340002 58437.54018520005 18.504159839950802 18.504159839950802 18.83664444403597 2.8554484238998006 0.33563042096922696 0.05667718050887723 197.689778995106 8.567828735668986 0.0006382737807956174 20.884417065598967 22.829769022129774 21.293054270038603 0.31875 """""" """""" """""" """""" 0 False True all True False 0 0.33563042096922696 0.05667718050887723 197.689778995106 8.567828735668986 0.0006382737807956174 20.884417065598967 22.829769022129774 21.293054270038603 0.31875 True False 0.3 0.7 1.5 0.02 8 3 43.00167819997296 0.05667718050887723 0.33563042096922696 1.5367147520911715 0.16886782892088859 4.325609182178972 2.456409826002634 False 0.34 Inputed -22.184059767266465 -22.516544371351632 0.0 0.0 0.8 0.7483314773547883 0.6 0.48989794855663565 3.2 1.6 28.4 6.590902821313633 16.4 1.4966629547095767 0.20297029702970298 0.3985563596856753 4.0 1.5491933384829673 0.6 0.7999999999999999 0.0 0.0 2.2 1.32664991614216 3.4 1.2 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.4 0.48989794855663565 1.2 0.9797958971132713 1.8 0.9797958971132713 19.0 3.521363372331802 18.0 3.9496835316262997 0.2 0.4000000000000001 2.0 1.4142135623730951 2.2 1.6 7.6 1.9595917942265424 17.8 1.469693845669907 14.2 2.993325909419153 86.99702970297031 2.893152661088031 25.4 4.498888751680797 43.4 4.63033476111609 """""" """""" """"""
